0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-45.124,312.486,52.182,273.032,85.735,86.316,-91.097,210.254,-63.482,-23.474,-381.422,1576.609,-214.96,-7.589,-155.409,-41.979,-272.965,-104.383,-58.565,242.561,63.465,40.328
-51.739,303.976,43.933,272.759,72.842,68.811,-101.253,199.797,-69.567,-26.012,-385.139,1571.446,-215.257,-21.413,-172.16,-40.912,-273.717,-104.791,-64.142,243.343,59.815,31.066
-47.076,290.865,44.402,275.048,72.769,75.402,-104.737,201.647,-65.399,-19.838,-381.168,1568.338,-209.919,-26.515,-181.722,-45.995,-271.906,-104.686,-63.053,221.07,63.854,33.597
-47.029,293.135,44.869,274.773,78.844,86.085,-100.022,202.47,-63.796,-20.843,-378.225,1566.769,-206.635,-12.656,-190.762,-47.485,-270.098,-107.655,-60.941,236.731,62.765,42.784
-46.982,297.453,46.362,273.986,81.326,81.388,-92.237,204.829,-63.22,-22.359,-374.773,1566.74,-207.453,-15.717,-205.428,-42.827,-266.754,-103.961,-54.22,250.839,62.702,48.377
-42.324,296.643,52.463,271.663,79.708,73.622,-88.559,211.796,-63.669,-18.75,-373.374,1563.124,-209.295,-16.726,-211.37,-43.809,-262.901,-101.296,-50.58,240.342,67.25,54.476
-45.868,293.273,50.361,268.317,76.042,72.524,-93.593,204.925,-72.827,-22.83,-381.197,1553.364,-215.746,1.221,-215.257,-48.376,-269.298,-107.342,-59.751,239.077,62.06,55.959
-48.384,291.443,46.212,271.635,73.405,79.112,-97.086,198.572,-74.804,-23.319,-382.865,1544.126,-219.116,1.22,-226.825,-45.254,-275.176,-107.747,-64.814,238.837,52.777,52.829
-42.7,294.225,53.851,274.437,77.942,89.791,-91.866,209.132,-63.458,-14.587,-372.236,1544.118,-210.7,2.756,-230.184,-42.135,-268.241,-105.59,-54.503,236.037,57.847,58.924
-42.145,293.931,58.408,268.527,80.426,91.75,-86.139,214.558,-62.882,-13.548,-370.839,1543.599,-206.391,32.467,-229.954,-45.166,-262.337,-105.997,-45.227,248.609,64.449,67.062
-44.152,284.415,51.689,268.771,74.197,86.536,-85.54,209.22,-70.504,-16.096,-372.006,1536.42,-210.283,46.267,-239.458,-46.146,-262.075,-98.719,-46.206,255.02,60.286,60.335
-38.985,280.032,53.687,275.675,72.586,87.474,-85.967,210.548,-64.798,-6.346,-359.85,1534.371,-202.9,37.511,-245.366,-45.075,-255.665,-92.984,-44.623,248.617,57.664,54.127
-36.384,286.925,60.805,274.374,77.125,89.435,-82.295,211.362,-59.61,1.858,-353.855,1536.423,-195.525,36.961,-249.732,-43.493,-251.311,-95.453,-34.845,257.078,63.242,63.807
-41.983,286.126,57.158,270.514,72.949,85.248,-81.188,207.565,-67.235,-6.341,-362.211,1532.325,-205.576,30.264,-267.925,-42.937,-259.257,-89.722,-34.298,261.432,62.666,64.767
-44.503,275.593,50.954,270.756,67.241,80.552,-83.156,209.406,-71.779,-18.63,-365.947,1530.793,-214.079,26.136,-279.952,-43.919,-263.096,-83.997,-45.534,245.801,51.845,48.821
-40.872,276.855,55.001,269.973,72.296,80.983,-81.024,211.246,-69.145,-18.612,-361.995,1535.41,-211.304,47.114,-276.086,-43.875,-255.148,-88.524,-46.001,245.043,50.769,48.26
-36.733,287.336,59.045,271.24,75.298,82.952,-80.43,208.986,-64.978,-10.396,-358.047,1534.899,-210.58,53.215,-278.372,-38.708,-246.696,-86.386,-32.123,259.655,63.013,70.753
-35.159,289.098,57.449,272.505,73.686,85.43,-83.936,209.289,-61.839,-5.263,-351.029,1531.315,-206.784,38.817,-283.729,-36.108,-240.814,-78.103,-24.918,263.494,68.073,89.126
-35.124,283.686,57.903,270.696,77.711,89.443,-80.778,214.203,-58.703,-1.671,-345.042,1532.857,-198.892,38.778,-284.47,-36.072,-233.913,-77.512,-23.356,263.23,65.444,106.455
-37.65,278.279,57.846,273.499,76.608,90.378,-79.16,214.501,-59.669,-2.182,-346.234,1527.226,-201.255,28.493,-292.382,-36.036,-233.679,-78.459,-23.333,262.967,64.354,117.107
-43.76,269.804,52.152,276.812,65.773,84.14,-88.815,206.602,-65.757,-12.426,-351.011,1512.891,-206.689,2.337,-300.287,-35.487,-241.643,-78.381,-30.994,254.507,58.654,86.251
-43.717,263.899,49.539,271.412,62.121,82.007,-88.726,201.272,-70.815,-15.487,-351.684,1508.817,-204.945,7.97,-301.011,-34.939,-246.012,-77.278,-32.5,252.716,56.546,53.89
-38.038,264.659,53.588,270.628,65.645,89.097,-78.391,207.731,-69.719,-8.299,-347.747,1508.845,-205.253,17.696,-310.444,-34.905,-246.278,-74.639,-25.295,257.586,62.125,67.156
-42.098,259.272,52.509,276.505,60.969,89.008,-81.899,209.572,-70.162,-12.902,-349.96,1495.04,-211.707,-7.425,-328.064,-37.431,-255.766,-77.638,-26.807,250.668,56.428,87.069
-49.741,249.791,47.334,274.692,54.248,83.284,-92.576,201.166,-73.165,-22.111,-355.246,1481.762,-216.619,-15.102,-355.401,-38.418,-265.756,-80.635,-33.953,238.122,44.076,68.538
-48.666,252.103,47.799,272.88,56.243,88.836,-90.946,199.428,-74.117,-16.965,-352.329,1482.33,-215.89,10.528,-387.321,-37.355,-260.879,-77.992,-33.406,232.761,46.593,58.736
-46.056,260.047,50.312,279.779,59.773,95.919,-87.269,204.864,-73.018,-10.288,-347.366,1483.409,-212.088,20.252,-419.209,-34.756,-252.934,-77.914,-29.274,227.405,50.645,75.584
-44.473,259.787,48.213,282.574,60.738,95.311,-89.743,203.634,-70.384,-7.717,-344.969,1479.364,-208.29,25.867,-431.085,-30.623,-249.095,-80.91,-25.659,226.153,49.57,81.143
-38.793,261.065,48.165,282.291,65.288,96.24,-87.092,201.894,-67.239,-2.073,-333.866,1480.959,-199.372,58.629,-426.043,-28.031,-240.137,-80.829,-20.51,232.587,56.693,80.038
-38.754,266.951,48.629,287.132,66.247,93.583,-85.98,204.253,-70.246,-3.608,-327.897,1483.576,-193.537,91.358,-457.892,-29.54,-234.773,-83.822,-19.977,230.818,60.734,86.618
-44.351,269.246,43.969,290.431,59.008,81.194,-92.554,202.512,-77.348,-9.752,-337.303,1482.092,-202.565,112.783,-489.71,-33.097,-241.711,-88.349,-22.519,222.902,52.989,88.068
-43.282,270.513,42.389,292.19,58.437,73.94,-92.974,200.26,-75.734,-3.083,-337.478,1484.196,-210.047,124.966,-521.496,-33.576,-244.031,-90.31,-18.398,223.192,54.473,91.054
-36.579,272.292,49.006,293.947,66.576,80.014,-85.197,205.696,-69.51,4.093,-327.919,1485.274,-201.64,115.619,-488.186,-28.931,-236.102,-91.245,-11.207,227.579,61.591,100.184
-34.493,270.995,52.031,293.653,65.484,88.131,-81.525,207.027,-72.515,-3.596,-330.665,1475.079,-202.976,100.647,-454.91,-26.341,-229.718,-91.666,-8.122,226.839,59.48,99.059
-37.02,271.237,46.856,293.359,55.685,90.604,-84.005,199.647,-79.614,-10.252,-335.969,1466.432,-214.043,106.182,-486.731,-29.901,-228.464,-92.599,-6.577,225.588,56.859,96.399
-38.008,275.576,45.784,295.627,56.654,94.1,-83.921,200.472,-77.998,-6.656,-330.51,1464.966,-208.706,108.125,-505.712,-28.334,-225.674,-95.068,-5.546,225.362,57.827,103.475
-36.945,271.202,49.325,296.869,61.208,98.616,-82.813,205.395,-75.358,-5.625,-328.643,1458.377,-202.35,86.5,-472.419,-22.67,-222.374,-94.46,-8.614,219.501,52.133,99.273
-47.154,255.562,42.615,295.547,49.876,91.345,-89.39,199.554,-85.017,-15.353,-337.536,1443.599,-214.443,71.556,-451.454,-26.234,-227.275,-97.952,-18.34,208.011,38.249,83.292
-59.402,242.498,33.864,294.227,36.506,80.496,-96.473,192.695,-92.616,-24.047,-343.346,1433.959,-219.352,104.272,-483.278,-31.331,-237.294,-102.977,-22.932,201.656,27.452,80.135
-47.56,248.404,37.416,297.006,46.716,88.612,-91.766,198.65,-84.327,-16.338,-333.269,1441.746,-208.886,136.956,-515.07,-25.664,-230.909,-98.776,-11.638,209.138,34.085,90.301
-27.532,265.061,43.014,303.882,58.965,102.868,-83.477,206.136,-74.509,-6.076,-318.078,1460.797,-203.042,169.606,-546.83,-19.49,-214.284,-95.603,1.693,222.249,52.494,96.87
-29.554,269.407,38.36,304.603,49.172,96.618,-89.029,202.856,-79.045,-12.217,-321.859,1466.508,-207.962,186.855,-578.559,-24.082,-217.656,-102.68,0.155,223.052,55.003,98.31
-32.598,268.113,33.199,301.224,40.413,86.787,-97.649,194.968,-83.577,-18.865,-330.758,1466.579,-209.291,186.156,-610.256,-27.644,-225.635,-104.626,0.667,218.73,52.899,102.311
-19.246,278.603,35.727,304.509,51.131,93.36,-93.965,196.31,-75.809,-3.989,-316.595,1489.191,-196.274,205.95,-641.921,-19.932,-207.991,-98.886,19.109,231.319,71.801,117.065
-13.079,287.034,39.277,309.328,59.79,103.001,-88.236,201.749,-68.048,7.798,-301.422,1516.391,-182.758,228.798,-673.554,-16.838,-189.34,-99.3,31.898,246.457,85.049,131.805
-21.775,277.013,34.115,311.067,53.07,100.849,-93.271,198.986,-74.64,-1.944,-307.78,1509.239,-190.772,238.815,-705.156,-27.067,-194.786,-99.2,25.206,236.477,72.669,129.112
