0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
57.655,91.639,88.096,99.688,87.466,70.658,108.337,48.604,56.233,117.529,56.295,-0.11,75.213,5.794,60.25,90.622,-67.826,49.859,42.663,57.661,-42.913,433.18
51.962,90.011,84.934,97.027,82.256,62.903,95.421,44.457,53.103,110.239,51.628,2.964,71.551,2.202,56.604,82.847,-71.856,44.174,45.181,52.481,-48.506,434.796
50.373,89.408,85.874,98.467,86.272,61.303,67.149,41.851,57.148,106.031,51.064,-2.675,68.406,3.225,52.961,83.788,-73.834,39.007,39.501,48.33,-47.945,442.558
53.396,90.856,86.813,99.393,88.747,62.779,91.16,40.785,55.554,106.949,45.378,-1.647,69.362,5.271,51.883,84.729,-75.297,39.993,40.486,51.867,-42.774,446.726
56.929,97.425,89.287,101.343,89.171,68.351,102.852,41.256,48.838,111.453,49.431,6.551,84.662,7.827,54.905,87.206,-73.684,46.613,55.815,61.037,-32.997,452.427
59.434,98.352,97.395,106.364,92.668,75.455,84.819,44.289,52.888,115.44,58.091,6.545,117.365,10.381,56.9,92.754,-73.611,48.615,53.71,59.951,-25.792,461.197
57.837,94.155,101.396,107.283,88.989,72.818,92.931,44.757,59.495,114.3,52.91,1.415,141.326,6.784,53.769,89.588,-80.197,39.857,32.651,46.571,-34.475,463.809
54.706,94.061,91.561,102.052,83.777,69.159,100.01,43.687,55.85,113.673,46.709,0.389,138.111,5.753,48.592,86.936,-85.752,33.157,32.619,37.816,-43.662,465.907
5.051,-0.531,0.409,4.329,6.351,7.677,14.054,9.32,13.093,7.476,3.034,-1.683,4.184,6.729,10.035,-6.862,-4.71,8.442,-4.449,12.205,6.069,-37.25
-0.321,-1.768,-5.617,-1.293,1.391,0.825,32.774,-2.338,4.353,4.131,-0.594,-0.801,-0.509,3.349,4.987,-11.589,-16.001,-1.598,-11.451,-0.35,3.351,-45.851
-0.32,-1.766,-5.611,-1.292,1.39,0.824,32.741,-2.336,4.349,4.127,-0.593,-0.8,-0.509,3.345,4.982,-11.577,-15.985,-1.596,-11.439,-0.35,3.348,-45.805
-0.32,-1.765,-5.606,-1.29,1.389,0.823,32.708,-2.334,4.345,4.123,-0.593,-0.799,-0.508,3.342,4.977,-11.565,-15.969,-1.595,-11.428,-0.35,3.344,-45.759
-0.32,-1.763,-5.6,-1.289,1.387,0.822,32.676,-2.331,4.34,4.119,-0.592,-0.798,-0.508,3.339,4.972,-11.554,-15.953,-1.593,-11.417,-0.349,3.341,-45.714
-0.319,-1.761,-5.594,-1.288,1.386,0.821,32.643,-2.329,4.336,4.115,-0.592,-0.798,-0.507,3.335,4.967,-11.542,-15.937,-1.592,-11.405,-0.349,3.338,-45.668
-0.319,-1.759,-5.589,-1.287,1.384,0.82,32.61,-2.327,4.332,4.11,-0.591,-0.797,-0.507,3.332,4.962,-11.531,-15.921,-1.59,-11.394,-0.349,3.334,-45.622
-0.319,-1.758,-5.583,-1.285,1.383,0.82,32.578,-2.324,4.327,4.106,-0.59,-0.796,-0.506,3.329,4.957,-11.519,-15.905,-1.588,-11.382,-0.348,3.331,-45.577
-17.593,-28.981,-44.529,-31.445,-34.35,-29.277,30.529,-38.064,-20.771,-13.776,-21.083,-5.127,-15.89,-7.11,-6.301,-27.833,-39.757,-28.771,-34.68,-27.454,-34.0,-25.33
