0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-96.857,89.511,39.764,67.131,-2.592,62.461,80.368,95.357,2.277,112.989,66.925,939.242,96.873,59.191,34.028,-23.991,33.017,61.524,10.577,92.711,39.478,58.434
-100.858,81.224,30.502,61.94,-15.91,53.689,74.14,87.577,-9.508,98.019,56.612,930.619,89.604,51.447,22.211,-30.627,32.984,59.926,3.394,95.179,38.927,47.618
-99.733,81.655,25.861,61.879,-17.431,53.635,73.042,87.489,-8.474,96.384,57.068,935.836,87.465,52.42,25.775,-30.084,36.025,66.013,4.928,101.232,41.449,52.181
-96.559,83.623,28.397,65.915,-11.266,52.557,71.432,89.963,-6.416,104.997,57.011,939.511,89.939,55.442,30.872,-29.029,31.89,60.312,4.923,96.008,41.92,53.665
-95.95,81.49,27.344,65.849,-11.767,48.406,67.262,84.238,-6.922,99.769,56.954,932.936,89.337,53.337,24.181,-30.025,31.346,51.03,3.381,90.276,37.78,46.952
-99.441,76.798,24.242,62.709,-15.341,47.845,63.608,79.543,-4.866,97.62,56.384,929.954,86.174,51.747,22.62,-27.946,33.364,52.004,3.89,90.698,39.279,45.88
-96.78,79.282,29.854,67.258,-9.178,50.871,63.545,85.099,-1.275,110.842,56.84,933.122,92.236,52.72,29.77,-23.307,29.232,57.587,7.985,93.169,45.387,51.982
-88.998,87.4,38.533,71.289,-3.021,51.845,64.506,87.575,0.263,112.781,60.37,932.189,99.316,53.691,31.789,-22.259,24.08,61.628,12.587,99.224,45.342,55.516
-94.032,81.165,33.884,66.094,-11.215,46.67,59.318,77.754,-7.934,100.885,54.674,924.084,88.458,49.539,26.635,-26.847,19.957,60.029,6.427,100.149,38.124,49.825
-104.697,68.276,22.067,62.442,-20.425,38.426,49.525,70.504,-19.197,95.149,42.836,913.427,80.685,43.342,19.948,-31.944,13.79,48.699,-4.85,91.852,35.525,42.091
-104.08,72.306,21.02,67.503,-16.819,38.388,47.939,73.507,-12.518,97.615,43.818,909.439,86.239,43.811,20.44,-31.399,9.677,39.941,-2.284,86.125,37.538,42.561
-99.365,77.869,26.634,69.485,-13.216,43.473,50.964,75.483,-5.333,101.616,47.36,910.067,81.542,43.255,23.494,-30.343,5.057,41.95,4.891,87.063,31.865,43.543
