0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-28.066,-166.68,-61.07,-153.003,-96.401,-115.206,43.465,-77.836,-224.763,-32.903,-49.796,-99.942,-32.206,-308.93,-177.324,-110.223,-206.271,-301.52,150.891,-97.461,-404.701,-47.51
-32.137,-169.075,-66.644,-154.899,-100.404,-114.578,39.836,-85.443,-228.124,-35.944,-53.333,-105.478,-35.248,-307.085,-176.123,-116.26,-216.311,-305.317,145.105,-103.511,-410.957,-50.024
-23.908,-159.685,-62.992,-148.084,-93.131,-108.828,50.042,-84.845,-226.871,-28.736,-47.644,-101.274,-27.528,-304.216,-175.946,-106.922,-209.434,-303.475,145.472,-99.309,-405.935,-44.851
-13.637,-151.84,-48.584,-139.227,-79.718,-98.986,58.189,-78.1,-219.984,-15.899,-36.325,-84.267,-17.254,-299.301,-174.746,-89.909,-200.003,-290.876,144.302,-83.328,-395.795,-33.535
-10.038,-145.541,-45.974,-137.039,-76.052,-78.907,58.131,-78.534,-221.301,-8.199,-31.166,-74.448,-13.651,-295.928,-172.522,-83.159,-200.828,-281.364,142.621,-72.999,-392.838,-23.256
-3.88,-138.223,-45.416,-135.877,-74.439,-46.04,60.122,-84.091,-220.568,-1.018,-24.987,-75.399,-4.928,-296.144,-169.788,-82.564,-202.676,-279.546,141.454,-72.413,-392.445,-15.548
11.493,-131.937,-34.612,-127.032,-61.557,-21.916,67.746,-84.519,-212.663,12.815,-11.642,-68.151,6.86,-294.311,-166.032,-74.284,-196.326,-275.168,137.214,-65.681,-386.417,-0.675
27.875,-119.51,-28.429,-113.585,-45.614,-26.504,81.511,-77.262,-210.401,31.245,-1.384,-52.201,15.562,-288.894,-166.378,-60.89,-187.933,-270.794,135.54,-53.32,-376.809,15.207
32.458,-108.632,-28.401,-107.324,-39.42,-37.236,89.626,-74.624,-213.264,39.411,1.691,-48.05,21.695,-287.58,-168.261,-54.681,-186.72,-270.011,134.38,-50.193,-371.822,13.655
24.229,-114.671,-27.86,-113.364,-45.529,-35.662,81.34,-86.844,-216.637,29.638,-3.434,-57.224,18.599,-290.879,-165.531,-59.75,-192.169,-268.204,130.147,-54.241,-377.598,0.833
15.496,-121.216,-31.931,-122.984,-54.705,-45.873,73.574,-99.565,-222.568,18.337,-14.189,-60.241,8.847,-291.1,-163.829,-64.813,-196.075,-267.423,126.431,-55.211,-385.929,-4.291
19.066,-115.972,-32.411,-120.812,-50.551,-60.684,77.599,-100.49,-224.395,21.905,-15.199,-53.52,9.35,-287.735,-168.788,-60.138,-193.318,-267.156,122.718,-52.595,-387.08,0.324
29.293,-111.757,-26.231,-110.445,-39.742,-50.377,82.132,-100.39,-223.658,34.179,-4.938,-48.344,17.025,-286.423,-169.644,-53.417,-190.05,-262.79,116.448,-49.98,-382.595,3.91
32.338,-110.109,-26.205,-108.286,-37.653,-43.154,83.587,-104.9,-226.508,37.218,-6.982,-48.808,17.521,-286.136,-164.863,-53.364,-191.91,-259.454,113.77,-50.443,-379.138,1.857
31.281,-107.437,-24.642,-111.251,-37.616,-55.406,87.089,-105.82,-226.282,32.57,-11.586,-47.222,13.405,-285.85,-164.699,-54.335,-196.328,-260.731,113.656,-53.466,-380.808,2.368
33.811,-106.305,-15.908,-106.529,-30.406,-51.765,91.613,-105.202,-223.494,37.149,-0.816,-42.564,19.539,-288.638,-167.095,-49.158,-194.595,-257.909,109.956,-51.363,-380.94,9.025
37.876,-101.076,-12.306,-98.738,-25.252,-41.467,96.644,-108.683,-224.295,48.382,8.919,-38.935,30.278,-286.813,-163.854,-41.936,-188.765,-248.942,108.309,-43.627,-375.436,14.652
41.424,-92.778,-11.269,-97.615,-23.69,-47.573,99.109,-113.185,-224.583,47.309,5.836,-37.359,30.248,-281.403,-161.129,-38.308,-187.04,-246.131,109.225,-36.412,-371.474,19.248
43.944,-94.222,-7.672,-98.542,-21.105,-49.063,96.448,-117.17,-223.334,42.139,6.342,-38.347,26.631,-284.195,-163.529,-39.807,-190.439,-249.471,104.505,-38.937,-375.714,24.352
44.413,-100.275,-11.25,-96.906,-20.059,-43.378,95.327,-124.225,-225.16,43.634,10.434,-40.358,28.141,-288.01,-165.415,-42.841,-190.761,-253.32,99.79,-46.582,-380.973,20.741
43.856,-97.613,-11.751,-97.834,-22.088,-48.97,98.306,-131.273,-229.033,44.615,6.838,-35.706,26.576,-282.086,-163.713,-42.798,-188.521,-252.555,98.666,-43.974,-380.08,13.036
43.3,-93.417,-3.542,-100.81,-22.066,-51.995,99.745,-136.265,-229.829,45.082,4.782,-27.474,25.013,-278.218,-162.525,-38.145,-190.381,-247.179,98.055,-34.196,-375.089,15.072
42.744,-94.861,-4.051,-99.684,-21.532,-46.308,99.133,-142.789,-226.013,45.549,8.363,-28.471,29.086,-281.014,-161.337,-36.057,-189.166,-243.346,95.907,-34.162,-374.714,17.618
37.066,-98.864,-11.219,-100.609,-25.609,-49.335,94.935,-151.868,-226.811,37.819,2.719,-37.664,24.959,-282.269,-162.201,-42.681,-185.903,-245.152,90.688,-42.837,-383.049,16.576
32.418,-100.815,-10.184,-106.657,-28.657,-59.532,90.742,-159.913,-232.732,32.658,-4.456,-41.213,17.761,-283.012,-162.551,-45.2,-191.865,-246.443,87.524,-43.819,-387.276,20.658
38.533,-95.591,-5.563,-105.013,-22.481,-62.546,92.188,-166.413,-230.45,38.773,2.209,-31.95,22.867,-282.216,-161.876,-37.982,-192.185,-241.586,89.998,-33.529,-382.278,24.736
42.593,-90.884,-7.606,-103.371,-18.872,-62.996,93.12,-175.98,-227.146,38.735,1.694,-25.77,25.405,-278.348,-162.226,-34.871,-184.309,-236.734,87.859,-28.885,-382.408,19.588
31.28,-96.941,-13.234,-113.001,-28.075,-67.032,84.83,-186.05,-232.554,27.937,-12.652,-33.941,14.622,-278.582,-163.089,-43.545,-188.223,-242.645,80.086,-40.639,-392.272,10.859
27.663,-98.894,-15.27,-114.938,-31.633,-67.989,82.184,-192.012,-231.809,24.323,-14.689,-40.567,11.021,-280.865,-163.438,-46.575,-193.158,-246.501,79.494,-46.746,-394.954,10.848
37.881,-93.159,-10.644,-106.626,-22.38,-62.798,87.225,-192.332,-226.454,29.934,-6.477,-34.379,18.182,-278.023,-162.762,-40.381,-185.792,-239.082,82.488,-35.428,-387.899,19.547
33.745,-100.751,-9.096,-112.155,-23.382,-65.297,83.039,-199.825,-231.351,26.318,-7.495,-37.419,13.553,-275.183,-162.599,-41.878,-187.143,-235.257,81.381,-34.368,-390.585,21.064
26.539,-109.872,-10.624,-117.166,-30.531,-71.379,77.321,-210.383,-231.632,19.632,-6.463,-40.967,5.855,-275.933,-162.437,-44.397,-192.079,-239.632,82.324,-41.506,-397.366,17.457
47.004,-93.88,1.169,-100.142,-15.643,-57.475,92.1,-200.439,-220.642,36.519,10.45,-21.459,23.78,-272.07,-160.737,-28.984,-176.006,-233.757,86.34,-26.096,-384.161,30.759
74.622,-72.269,19.099,-81.599,10.5,-33.852,110.451,-183.332,-211.712,65.171,33.493,-0.945,51.933,-264.626,-159.04,-8.462,-157.899,-219.179,88.303,-3.528,-361.235,50.709
79.67,-68.099,24.715,-77.419,18.174,-28.183,113.927,-187.76,-206.889,73.303,43.706,0.593,55.467,-261.8,-159.393,-3.843,-156.716,-212.812,90.264,0.062,-359.85,52.707
74.468,-68.543,25.715,-79.391,13.545,-35.839,114.837,-200.892,-204.121,66.057,39.051,2.129,49.264,-263.075,-159.746,-3.327,-156.56,-212.087,91.711,1.086,-366.15,51.63
76.955,-64.376,29.788,-82.385,14.044,-40.926,115.747,-203.765,-205.966,63.942,41.574,5.201,55.363,-263.837,-158.049,3.849,-153.329,-208.288,93.668,6.721,-357.074,60.287
82.001,-62.774,29.246,-81.278,17.616,-40.373,114.095,-206.123,-203.711,66.952,48.192,4.171,59.918,-263.573,-156.354,7.431,-150.614,-204.494,97.161,6.714,-351.594,63.301
83.456,-61.175,28.192,-74.537,20.672,-35.722,116.03,-208.99,-200.433,73.033,46.095,10.827,57.297,-262.285,-156.71,5.887,-148.415,-204.289,95.527,7.219,-358.927,62.725
82.86,-59.064,28.676,-72.925,21.164,-36.711,117.451,-210.318,-203.819,74.497,46.561,13.378,58.264,-259.973,-158.091,6.393,-149.291,-206.134,91.845,6.188,-360.105,68.81
82.265,-63.616,24.037,-74.902,19.093,-43.334,114.259,-220.354,-204.64,65.201,47.539,2.094,57.181,-258.688,-157.42,7.411,-149.654,-206.953,95.339,3.108,-357.184,69.766
79.109,-68.676,22.476,-74.315,19.587,-43.291,113.633,-228.843,-202.386,58.988,39.807,-1.495,52.001,-258.43,-153.164,7.404,-147.967,-205.721,98.318,4.129,-362.974,66.11
73.394,-70.656,24.502,-76.802,19.055,-42.223,112.495,-227.59,-204.745,56.367,36.693,0.556,49.899,-259.708,-155.06,4.835,-153.967,-209.102,94.634,2.076,-370.296,63.483
73.833,-73.147,20.892,-79.287,15.45,-46.791,107.259,-235.047,-205.565,50.675,38.706,-4.055,48.313,-259.961,-160.541,2.269,-160.473,-217.09,91.977,-2.025,-372.999,61.37
81.956,-67.951,23.432,-74.596,17.483,-45.208,111.762,-247.107,-202.286,54.723,38.155,2.609,49.801,-254.578,-157.306,9.439,-150.066,-216.36,94.959,3.613,-369.552,71.555
85.973,-59.174,29.557,-70.423,22.077,-41.064,116.261,-247.885,-201.059,63.89,43.24,14.389,56.924,-251.249,-154.587,18.138,-138.133,-208.971,98.45,6.683,-365.084,83.778
80.251,-63.725,22.355,-73.427,17.956,-43.072,109.997,-251.223,-200.858,60.24,46.783,7.715,56.867,-256.633,-158.019,10.948,-142.093,-211.836,98.864,-2.033,-371.379,71.399
75.56,-70.834,19.259,-72.841,14.864,-42.517,109.375,-261.218,-197.583,58.643,42.125,2.072,50.662,-257.914,-156.324,7.351,-144.001,-215.723,96.716,-4.08,-376.643,55.959
79.071,-64.615,27.436,-69.182,20.997,-37.351,114.901,-261.981,-193.799,65.757,44.644,12.316,53.173,-250.484,-154.118,19.127,-137.709,-208.847,97.132,4.633,-370.631,66.149
