0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-207.289,-262.551,-281.579,-251.939,-248.808,-228.004,-243.892,-181.867,-190.096,-260.663,-260.048,-131.225,-254.772,-201.004,-341.153,-247.668,-292.95,-286.509,-254.465,-230.7,-263.382,-241.748
-209.131,-260.751,-284.371,-250.15,-247.534,-227.264,-244.672,-176.049,-189.906,-258.353,-255.177,-134.68,-255.542,-199.266,-344.91,-251.006,-294.194,-286.734,-253.186,-232.519,-265.68,-243.044
-241.197,-292.766,-316.362,-282.175,-279.562,-259.312,-276.703,-208.149,-221.991,-290.37,-287.197,-166.821,-287.562,-231.342,-376.841,-283.031,-326.175,-318.723,-285.208,-264.561,-297.69,-275.076
-273.231,-324.749,-348.321,-314.169,-311.558,-291.328,-308.702,-240.216,-254.044,-322.355,-319.185,-198.929,-319.55,-263.386,-408.739,-315.023,-358.124,-350.68,-317.198,-296.572,-329.667,-307.076
-305.233,-356.699,-380.248,-346.13,-343.522,-323.312,-340.668,-272.251,-286.066,-354.308,-351.141,-231.006,-351.505,-295.398,-440.606,-346.983,-390.041,-382.604,-349.156,-328.551,-361.613,-339.045
-303.904,-341.486,-376.282,-344.247,-339.08,-318.378,-339.815,-264.294,-281.681,-348.831,-348.741,-207.721,-338.858,-281.27,-413.525,-329.73,-373.257,-368.902,-339.073,-316.439,-346.907,-325.386
-270.812,-308.356,-343.118,-311.115,-305.953,-285.272,-306.688,-231.242,-248.612,-315.694,-315.605,-174.726,-305.732,-248.201,-380.324,-296.613,-340.096,-335.745,-305.946,-283.335,-313.772,-292.272
-285.91,-334.688,-362.754,-332.321,-322.041,-302.405,-321.238,-256.626,-267.319,-335.871,-333.22,-204.777,-328.48,-264.859,-408.121,-321.931,-366.909,-362.562,-328.182,-308.155,-339.586,-316.059
-310.215,-354.846,-387.495,-356.579,-343.748,-321.57,-347.557,-286.084,-293.179,-362.175,-364.137,-224.552,-349.668,-277.402,-424.619,-344.663,-390.62,-387.815,-352.445,-330.901,-361.788,-336.747
-279.167,-321.703,-354.32,-323.947,-317.789,-290.51,-319.032,-253.01,-261.635,-331.587,-332.522,-191.54,-316.531,-255.095,-391.406,-313.58,-357.954,-355.664,-323.403,-299.831,-330.688,-303.623
