0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
84.271,727.897,39.17,84.476,6.72,46.229,71.612,110.388,-76.996,61.262,50.741,0.524,163.191,-3.997,6.258,-26.206,-513.627,83.853,27.447,26.909,26.62,17.481
86.748,731.268,30.421,82.855,8.25,48.744,71.028,110.277,-75.382,62.225,46.592,4.11,164.565,-4.505,10.862,-28.229,-521.823,78.646,24.858,25.345,27.106,19.513
84.1,729.0,-1.884,83.797,8.755,44.597,70.445,105.044,-75.819,64.725,48.082,3.593,170.036,-4.501,12.9,-30.762,-524.375,76.518,24.321,24.807,25.542,18.469
78.892,729.808,-18.789,81.664,2.598,37.38,64.227,98.791,-81.891,55.438,45.473,-3.07,164.743,-6.545,7.252,-33.805,-527.949,69.781,20.198,17.098,17.832,12.815
79.838,734.713,14.018,81.07,4.132,40.929,60.576,97.668,-82.834,53.334,41.841,-5.629,160.479,-4.49,5.196,-33.259,-532.544,68.175,15.055,14.007,17.302,13.315
85.394,740.638,24.25,86.112,10.276,47.036,63.077,105.255,-77.116,63.014,47.947,-4.086,166.979,-1.924,13.9,-32.201,-530.987,75.791,19.651,18.091,24.969,19.449
85.308,745.533,-7.025,86.538,8.216,43.915,62.502,107.711,-73.452,63.976,52.51,-6.131,169.886,-4.483,17.984,-31.144,-530.456,77.765,21.68,19.61,25.456,18.917
79.588,745.3,-24.437,80.304,4.11,37.211,57.829,99.406,-75.94,59.301,46.309,-6.125,165.105,-4.991,13.355,-33.675,-537.097,73.076,15.511,16.004,18.771,13.775
82.07,749.165,-9.043,81.248,6.667,39.223,59.308,99.307,-74.84,62.828,47.288,1.053,165.965,-0.375,13.342,-34.666,-539.122,73.003,20.106,14.451,22.338,17.86
90.697,760.712,18.631,91.413,10.247,46.868,65.908,110.478,-65.544,68.913,56.462,7.712,172.459,1.674,19.989,-29.508,-538.583,76.004,29.308,20.072,28.976,23.99
88.557,759.951,23.735,88.76,7.163,43.748,63.793,106.782,-64.966,67.819,55.381,4.118,169.725,4.747,18.944,-29.478,-544.704,74.391,25.18,22.101,24.848,18.33
79.247,749.457,5.781,71.765,-1.554,31.409,50.409,92.843,-75.659,61.091,44.567,-6.644,158.797,13.963,9.704,-40.207,-548.258,68.681,19.519,12.346,16.627,9.091
75.581,750.245,1.676,68.107,-3.089,30.353,45.236,94.287,-76.096,57.444,40.936,-10.736,152.49,26.757,8.157,-44.266,-546.685,65.539,21.549,5.161,13.536,8.057
75.506,757.691,-3.961,79.31,1.012,39.031,51.851,102.902,-69.36,61.485,44.994,-8.164,152.338,41.075,13.272,-38.074,-552.286,65.985,26.651,8.23,14.547,9.073
78.504,763.081,-19.326,83.841,1.524,40.017,56.41,102.799,-65.704,65.522,48.023,-8.156,152.698,44.62,12.234,-35.986,-557.369,67.969,32.772,8.734,18.119,7.527
84.061,772.052,0.161,83.245,3.571,37.415,54.816,104.745,-58.979,64.944,48.999,-7.123,153.057,35.866,12.222,-38.0,-552.201,72.511,37.862,7.188,21.687,9.057
