0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
91.614,70.58,88.18,94.109,86.44,174.623,106.477,137.868,28.777,119.288,72.317,-4.942,127.519,63.527,38.965,64.473,82.251,60.241,41.392,67.614,60.394,53.987
91.523,70.51,88.092,94.015,86.354,174.449,106.371,137.73,28.748,119.169,72.245,-4.937,127.391,63.463,38.926,64.409,82.169,60.181,41.351,67.546,60.333,53.933
91.431,70.439,88.004,93.921,86.268,174.274,106.265,137.592,28.719,119.05,72.173,-4.932,127.264,63.4,38.887,64.344,82.086,60.121,41.309,67.479,60.273,53.879
91.34,70.369,87.916,93.827,86.181,174.1,106.158,137.454,28.691,118.931,72.101,-4.927,127.136,63.336,38.848,64.28,82.004,60.061,41.268,67.411,60.213,53.825
91.248,70.298,87.828,93.733,86.095,173.926,106.052,137.317,28.662,118.812,72.029,-4.922,127.009,63.273,38.81,64.216,81.922,60.001,41.227,67.344,60.152,53.771
91.157,70.228,87.74,93.639,86.009,173.752,105.946,137.18,28.633,118.693,71.957,-4.917,126.882,63.21,38.771,64.151,81.84,59.941,41.186,67.277,60.092,53.718
91.066,70.158,87.652,93.546,85.923,173.578,105.84,137.042,28.605,118.574,71.885,-4.913,126.755,63.146,38.732,64.087,81.759,59.881,41.145,67.209,60.032,53.664
90.975,70.088,87.564,93.452,85.837,173.405,105.734,136.905,28.576,118.455,71.813,-4.908,126.629,63.083,38.693,64.023,81.677,59.821,41.103,67.142,59.972,53.61
84.471,67.64,84.846,90.037,77.49,147.04,108.288,134.46,57.09,113.612,69.929,-2.511,123.099,57.557,34.651,64.808,84.48,59.222,41.023,74.517,55.53,47.661
90.534,68.085,89.884,92.509,77.412,145.868,109.204,148.67,50.373,111.45,66.272,-0.971,120.415,59.548,35.128,67.304,84.908,57.626,43.544,72.906,55.475,48.125
79.685,56.234,72.888,77.559,67.601,137.526,91.676,136.739,36.49,99.043,53.399,-5.069,106.974,54.366,24.335,50.843,69.454,42.199,31.205,56.439,42.611,34.757
79.605,61.301,73.84,82.605,73.169,146.097,90.048,127.893,38.503,105.091,58.981,-4.039,114.04,57.897,28.409,56.428,76.557,44.719,33.223,63.555,51.278,39.845
94.895,71.998,92.722,98.916,84.878,159.271,102.765,130.839,41.538,119.843,71.217,-0.961,129.807,67.061,41.7,72.253,89.288,61.068,43.948,79.373,69.67,54.15
95.312,71.926,93.654,97.792,83.769,163.21,107.273,129.171,34.325,119.723,70.121,-1.985,130.702,66.482,42.171,68.594,86.637,68.691,48.002,75.708,78.309,56.145
89.069,76.465,90.998,97.695,88.296,170.732,111.777,136.726,35.827,120.628,73.125,-1.983,130.571,67.952,44.178,68.526,88.6,66.573,50.516,76.656,81.305,54.552
99.226,88.171,104.227,110.405,105.626,183.369,124.985,154.008,47.062,132.803,88.933,1.605,138.638,75.569,56.429,80.24,98.245,70.093,58.662,86.826,79.174,64.232
103.225,86.546,100.537,105.683,101.422,183.698,124.86,149.756,45.478,131.133,89.869,3.14,136.962,70.37,52.274,77.086,94.561,73.097,63.214,82.128,70.386,67.241
87.753,70.066,79.944,85.598,79.804,169.169,103.731,134.749,26.99,112.559,68.774,-4.035,122.481,56.467,33.779,60.103,80.121,60.216,50.343,67.189,60.582,52.317
79.981,62.311,79.864,83.975,80.236,164.902,94.405,137.176,16.716,110.91,64.607,-8.642,119.284,57.436,31.696,56.457,73.381,46.836,31.338,57.901,55.398,45.092
87.073,65.323,85.932,95.674,89.89,177.545,101.483,137.551,22.847,123.094,79.399,-3.51,127.874,65.575,40.886,63.06,76.382,52.424,30.794,57.33,54.318,51.707
90.06,64.745,81.235,96.091,85.701,180.953,100.357,126.655,22.312,121.946,78.295,-3.507,128.771,64.485,40.333,61.973,79.379,58.007,34.862,60.347,53.239,49.606
94.58,66.217,87.814,94.458,88.177,181.285,102.306,132.163,17.679,120.288,74.631,-8.114,130.179,66.47,40.805,63.448,83.398,59.486,33.802,64.897,56.772,51.606
101.658,75.885,98.485,99.999,97.311,193.911,112.45,141.253,23.297,129.389,82.753,-5.544,137.221,69.477,46.399,71.069,87.926,69.16,41.453,67.906,66.449,66.411
95.921,76.321,89.165,95.288,91.578,194.229,104.141,127.279,20.712,125.161,78.06,-7.076,130.936,63.772,40.717,64.85,85.276,68.579,47.559,65.277,66.383,62.759
88.653,67.536,82.928,88.02,82.777,182.764,92.766,122.541,8.396,113.765,66.199,-13.728,120.559,60.122,34.017,55.564,79.043,56.727,37.266,59.576,56.582,52.962
89.077,62.857,87.456,89.982,83.207,184.119,101.894,140.349,6.851,112.114,64.083,-11.153,122.488,60.574,37.056,58.582,73.329,55.646,28.519,55.418,48.329,57.52
84.889,62.282,80.708,86.306,81.074,186.496,106.403,138.672,4.795,109.953,60.945,-8.581,119.292,53.854,32.409,54.425,63.522,56.615,29.003,51.777,41.108,54.389
87.366,67.855,78.578,83.145,82.53,187.334,104.248,125.726,2.741,113.941,63.446,-10.109,117.635,54.825,30.327,53.346,63.97,59.632,37.683,53.262,47.727,53.31
103.16,81.107,94.894,96.382,93.718,199.954,114.39,136.359,17.595,130.734,75.166,-4.976,129.301,67.065,46.178,68.149,79.276,76.991,54.039,63.967,68.684,70.162
104.594,83.588,98.897,100.384,97.723,203.853,117.861,144.931,24.237,135.214,74.578,-3.946,132.245,64.949,51.255,69.618,83.807,79.988,55.01,68.514,68.615,73.166
95.78,75.307,89.577,90.038,91.99,195.452,111.083,135.053,14.479,145.837,70.917,-8.553,123.916,57.199,41.47,58.79,76.551,64.026,41.123,61.273,55.739,63.871
99.27,72.158,92.049,91.485,91.386,197.818,112.509,132.868,19.588,178.479,75.969,-7.007,126.866,64.314,41.429,61.293,76.475,64.475,41.594,59.162,63.88,69.443
96.097,69.012,91.957,91.393,89.757,196.596,106.249,130.686,26.228,172.665,70.77,-9.05,126.739,63.738,39.85,59.182,73.837,68.509,43.601,58.591,66.378,68.349
84.218,60.234,80.594,81.568,83.008,187.178,94.36,113.649,16.98,140.217,62.503,-14.676,114.317,49.842,30.077,48.365,64.029,56.145,30.75,48.798,49.918,57.01
86.695,60.174,76.415,80.462,79.338,187.503,94.778,108.413,15.426,120.097,62.953,-12.612,111.641,48.767,26.973,46.267,60.891,46.867,19.961,40.04,47.819,55.416
88.145,60.114,75.826,80.894,76.698,185.266,70.605,120.087,18.485,134.834,55.717,-13.112,112.042,49.743,24.896,45.196,62.879,41.697,15.842,38.463,50.845,52.799
82.934,56.98,77.287,79.788,75.596,178.933,38.259,126.115,16.929,131.625,51.563,-17.197,108.856,44.058,23.335,46.176,66.915,43.192,17.364,42.523,47.208,51.721
91.048,67.681,85.919,89.442,84.23,187.976,37.708,129.063,28.696,129.956,64.832,-11.032,116.432,51.699,34.07,55.863,72.996,57.494,28.617,51.702,58.431,62.94
95.056,70.175,85.833,88.84,84.658,188.812,70.458,127.397,33.278,136.486,66.816,-11.534,118.365,56.258,36.085,50.684,69.849,54.875,23.465,48.577,64.008,62.877
83.177,54.223,74.477,73.382,72.278,173.767,98.052,118.56,17.875,127.128,51.892,-21.256,106.463,42.881,21.704,37.314,60.045,37.914,7.56,34.696,48.575,53.081
89.242,62.366,80.55,82.018,79.89,179.741,76.949,122.54,25.03,128.026,57.988,-15.087,110.967,46.937,27.318,48.547,67.157,51.708,21.897,42.346,53.137,62.762
107.083,85.87,97.888,101.916,99.278,195.442,85.069,132.151,46.521,146.341,76.373,-6.875,128.275,64.308,46.246,63.868,79.898,75.222,43.392,63.308,72.552,76.019
98.267,72.976,93.179,90.031,89.445,182.952,104.452,122.285,38.79,140.559,68.1,-18.651,121.487,55.023,36.978,52.021,69.572,65.413,30.541,54.023,62.745,67.746
80.75,48.312,74.643,68.424,69.888,166.375,84.88,113.966,27.481,124.025,49.076,-25.292,103.947,38.574,15.937,37.112,53.108,46.393,12.068,27.842,45.264,57.944
84.256,56.461,73.544,75.016,78.015,174.918,78.647,125.635,42.31,133.122,55.175,-16.046,108.454,45.195,21.556,41.173,56.642,47.883,14.617,28.838,52.903,61.985
92.881,70.237,86.278,87.748,91.257,181.403,103.672,133.194,51.489,141.186,69.977,-15.517,123.202,53.347,33.83,48.817,66.831,54.495,19.213,42.642,62.072,68.07
86.128,62.994,84.655,82.025,80.919,165.34,93.322,123.327,42.729,129.262,62.222,-23.186,117.956,43.56,25.087,45.694,64.715,49.83,15.096,37.476,54.325,63.904
77.333,55.759,72.275,73.234,71.105,154.928,65.052,114.495,39.1,125.034,51.401,-22.651,105.03,36.856,17.377,42.575,61.576,47.219,12.007,32.316,49.148,58.205
84.94,61.851,78.35,83.407,82.817,163.483,81.38,120.015,47.77,135.667,64.158,-17.505,115.683,48.09,31.192,48.167,71.249,61.004,14.556,45.091,57.808,61.733
95.101,67.937,93.129,96.644,92.98,168.442,101.791,130.654,54.382,138.606,74.852,-17.488,129.912,55.727,36.796,53.242,76.813,66.066,13.517,48.632,63.386,64.745
83.735,57.11,83.814,87.838,80.592,155.978,82.222,126.425,44.082,126.684,60.433,-23.618,114.926,42.351,18.316,42.943,64.441,46.532,-1.866,32.702,53.588,54.946
74.43,45.782,67.336,72.381,68.216,146.089,70.869,117.589,31.742,116.311,47.564,-27.18,103.028,33.087,10.613,31.629,56.179,39.825,-11.598,26.009,44.313,46.182
86.651,55.983,75.466,79.481,77.369,152.09,84.118,127.718,44.006,123.879,58.275,-23.055,116.245,45.862,25.46,39.282,68.418,57.716,-1.34,36.742,52.466,53.308
92.712,68.735,88.198,95.283,87.538,158.086,89.669,136.299,59.331,132.977,66.926,-17.909,122.788,54.013,29.533,50.001,73.985,60.22,2.248,39.266,61.635,60.939
84.935,59.957,82.474,90.577,82.839,150.755,85.481,115.158,50.562,123.623,59.687,-20.965,113.444,46.274,20.282,44.316,62.128,45.815,-8.513,30.518,49.79,53.706
80.239,50.163,70.609,74.604,72.51,138.821,80.273,94.551,40.266,112.741,53.992,-28.628,108.72,40.592,16.675,33.513,56.431,42.183,-14.652,26.901,31.297,41.869
74.523,50.625,64.903,68.894,65.778,132.023,69.946,105.215,43.812,114.677,50.864,-29.112,106.562,37.478,13.585,29.893,55.35,43.678,-15.15,24.313,26.655,37.729
72.4,49.55,67.912,72.412,66.737,129.841,70.901,118.43,45.305,113.025,45.178,-23.447,102.357,33.854,8.96,29.864,52.221,44.659,-10.012,20.702,36.875,39.228
84.11,57.185,78.602,77.975,77.428,135.859,92.347,116.774,50.895,112.912,51.28,-21.375,110.451,40.48,17.148,37.006,61.39,52.811,2.806,28.879,51.695,43.8
93.248,73.009,85.184,87.631,86.06,148.531,110.185,125.367,66.213,129.193,66.598,-22.378,124.686,53.76,31.476,47.215,76.185,64.029,9.975,41.145,58.815,52.977
91.617,74.473,84.586,94.715,88.536,151.456,109.563,145.734,73.832,139.823,71.655,-20.306,128.147,56.78,32.981,50.242,75.085,68.576,7.916,42.129,57.732,56.511
92.038,67.739,85.014,91.547,89.984,143.108,100.744,143.026,72.221,131.998,67.485,-19.774,122.896,53.649,27.313,48.655,70.911,68.507,1.248,38.5,56.137,48.257
89.897,66.646,81.855,85.82,84.771,138.866,95.008,114.706,71.636,124.694,64.856,-23.852,118.162,51.034,22.675,46.044,69.816,65.365,-5.413,33.851,54.032,37.963
79.049,59.92,71.527,83.172,73.416,132.58,89.278,98.198,62.855,118.421,55.569,-27.415,110.359,44.835,13.943,37.289,55.913,54.541,-10.531,25.108,45.269,31.265
70.773,48.589,64.796,73.868,66.17,117.078,80.479,107.321,50.497,107.032,41.169,-30.461,99.491,37.618,6.244,27.518,46.124,42.704,-20.766,16.886,37.027,21.5
71.726,51.614,68.317,67.646,65.079,115.424,77.837,116.435,51.984,111.024,43.689,-31.455,102.977,41.679,10.849,28.003,56.836,43.173,-28.942,16.869,39.039,17.892
76.778,57.198,72.859,74.751,66.551,126.067,83.907,109.147,56.542,123.208,53.38,-29.887,112.608,49.834,19.035,33.61,62.415,45.692,-24.815,19.926,45.66,23.51
74.652,50.993,68.176,74.164,65.972,119.281,80.237,104.939,48.289,117.449,48.715,-29.345,105.323,45.686,13.893,33.064,53.131,37.449,-23.766,18.881,46.639,19.388
73.04,51.967,66.571,69.479,63.857,111.477,72.472,123.277,46.191,111.697,48.154,-27.778,101.119,43.079,12.342,33.544,55.639,36.899,-24.254,21.424,47.617,14.245
85.262,66.259,78.287,81.705,73.527,124.686,78.547,141.085,58.441,122.856,61.426,-24.677,116.9,53.282,26.162,44.781,68.903,48.133,-13.984,31.649,58.84,24.477
86.714,65.168,77.697,84.185,76.015,125.586,81.03,127.111,56.333,120.684,56.242,-30.8,117.295,51.179,23.574,40.638,62.175,45.011,-19.605,30.08,64.416,21.379
67.672,47.172,59.688,65.145,57.496,105.992,65.58,97.783,34.76,100.071,37.23,-36.917,97.198,34.222,2.034,19.592,44.694,31.646,-39.053,13.656,52.569,-1.184
70.166,48.662,61.678,68.666,56.414,109.472,63.977,96.148,30.626,107.143,43.853,-29.707,98.638,40.848,5.106,22.647,49.772,34.688,-31.33,14.667,48.93,1.379
89.563,68.081,79.547,94.213,80.948,127.294,82.869,116.032,46.477,139.823,68.912,-24.555,118.519,64.373,28.154,42.604,69.702,46.949,-16.954,33.096,65.275,20.333
83.326,68.013,73.832,93.606,81.892,122.043,84.323,118.477,44.894,138.147,72.429,-28.629,118.913,64.309,28.126,40.0,68.608,45.877,-30.257,29.989,69.308,12.115
64.8,47.453,56.852,75.582,56.707,104.503,64.771,109.137,18.721,105.733,50.328,-32.186,102.4,45.801,8.63,23.054,48.047,29.95,-45.596,9.979,50.284,-11.463
62.173,36.647,53.721,72.945,45.379,93.64,55.485,108.003,1.796,91.283,32.859,-34.715,87.953,34.485,-3.161,12.272,41.339,19.162,-49.648,4.333,39.987,-19.136
66.21,41.733,56.741,77.995,51.481,94.571,58.503,105.334,5.381,105.024,36.925,-33.656,87.865,37.012,-0.084,12.26,50.007,25.803,-47.55,11.501,51.218,-14.506
70.242,50.401,64.881,80.478,58.602,105.747,66.129,110.864,9.474,113.116,48.158,-30.036,102.634,46.709,11.186,24.031,55.592,36.023,-37.256,19.175,62.95,-9.369
74.783,54.961,72.501,83.984,61.105,111.789,72.211,125.61,5.878,112.49,49.135,-32.568,108.167,52.81,16.811,29.13,57.074,39.061,-31.071,22.741,64.424,-7.822
73.683,53.369,69.355,82.875,61.556,106.042,70.601,115.238,5.36,114.939,47.549,-35.097,99.349,50.708,10.134,22.953,61.628,42.095,-32.577,19.645,62.31,-8.839
70.023,51.267,64.675,80.231,66.618,105.936,70.019,96.168,8.941,117.898,53.137,-30.451,101.812,51.682,6.538,23.442,61.054,40.516,-30.495,16.551,60.198,-7.806
72.515,51.215,67.172,81.175,69.113,110.441,76.096,109.392,8.42,118.293,58.207,-29.908,109.907,56.753,11.142,24.443,58.431,33.304,-34.563,17.047,60.651,-8.31
78.59,52.701,69.666,81.094,63.408,108.281,74.995,125.676,2.776,121.761,61.222,-29.366,109.797,62.332,17.278,24.419,67.594,39.418,-38.115,20.616,66.738,-10.863
80.561,58.796,74.719,81.013,65.907,106.124,69.797,118.89,-0.813,127.786,65.772,-26.775,116.859,69.954,25.97,36.69,78.285,55.772,-22.195,32.891,71.794,-5.217
80.48,64.373,80.28,85.031,72.501,107.042,73.314,122.358,-1.837,126.634,65.706,-31.359,125.452,70.909,28.506,41.264,76.157,57.254,-11.927,40.03,71.21,-1.626
78.863,59.185,76.614,83.921,65.256,102.836,75.802,132.481,-6.446,117.798,56.419,-33.377,115.08,62.128,19.256,27.903,68.397,46.438,-25.235,31.794,70.626,-11.358
74.685,52.466,70.389,77.177,60.067,100.172,72.652,124.664,-12.587,116.143,50.727,-29.757,104.207,57.968,15.65,24.801,63.717,43.318,-31.357,26.639,70.556,-16.982
73.586,54.463,68.27,76.588,65.13,100.584,75.654,113.781,-13.599,121.663,57.849,-32.289,109.738,59.447,19.221,28.875,63.141,45.836,-26.715,29.174,67.924,-16.453
75.049,51.335,67.689,76.511,60.967,93.311,73.529,108.544,-15.122,122.053,57.791,-36.868,108.603,55.289,14.079,21.161,62.054,38.618,-33.861,21.46,62.22,-24.121
68.827,40.525,63.523,68.237,54.246,84.509,63.209,101.263,-23.304,118.857,44.413,-35.806,95.687,51.135,6.892,15.505,57.893,26.796,-44.073,12.217,54.986,-31.781
63.635,43.558,61.41,70.218,61.876,87.498,70.318,103.724,-24.306,121.3,45.393,-35.258,97.641,54.158,13.545,23.174,62.446,29.843,-39.93,16.815,54.419,-26.627
73.817,56.835,69.546,82.956,69.499,96.12,86.129,115.403,-14.035,125.277,60.717,-34.71,111.375,58.714,22.241,28.786,70.581,40.572,-32.206,27.557,63.073,-21.989
76.817,52.679,72.038,77.238,65.331,92.95,79.895,120.411,-12.996,120.029,60.144,-33.139,108.702,59.68,20.17,27.733,65.899,26.186,-35.247,29.579,64.547,-27.603
68.031,43.405,62.744,65.377,63.217,83.635,70.594,123.364,-20.156,116.835,54.961,-32.593,102.958,59.621,19.637,29.242,63.784,-5.603,-34.7,28.012,62.946,-30.137
75.648,58.219,69.854,80.681,72.375,88.675,83.331,126.315,-12.963,127.989,65.664,-26.925,115.663,65.196,28.327,38.434,74.479,-12.257,-20.833,37.718,75.69,-20.373
85.818,69.943,84.128,90.847,77.938,95.246,89.395,120.041,-7.827,131.447,66.623,-28.435,121.695,68.717,28.811,41.469,72.867,11.834,-17.226,43.828,79.201,-15.741
69.851,52.967,70.724,69.751,61.978,79.269,71.888,104.551,-24.726,114.41,47.089,-39.165,102.618,56.353,12.388,25.034,55.376,25.654,-37.701,24.316,59.142,-31.095
60.047,42.668,55.284,60.46,49.109,68.432,65.668,101.373,-33.922,106.611,40.382,-38.102,94.831,47.588,5.716,16.3,55.321,23.067,-44.836,11.997,52.935,-41.822
73.82,53.384,65.988,75.256,62.38,85.782,79.435,117.153,-22.105,119.824,53.661,-31.916,109.593,57.274,16.981,30.628,72.171,31.241,-31.471,26.842,65.69,-31.022
75.283,53.843,71.045,75.693,71.026,94.917,80.892,119.598,-19.522,125.339,58.218,-38.032,109.483,60.803,16.451,36.233,77.735,38.894,-32.464,29.889,62.038,-27.917
60.863,42.518,59.191,62.81,55.586,76.892,65.954,101.547,-28.211,113.943,49.451,-40.043,95.541,52.033,7.213,20.827,68.435,29.634,-45.239,14.49,50.705,-42.746
60.29,45.55,59.644,63.26,50.408,66.056,60.253,108.618,-29.72,110.243,46.328,-34.88,99.032,53.005,12.842,19.782,68.367,28.579,-44.169,17.037,55.777,-44.753
75.598,60.873,73.416,75.492,68.8,78.798,77.611,141.297,-24.567,126.527,59.089,-33.82,111.741,65.76,26.661,37.181,83.156,48.018,-31.83,34.95,69.554,-27.289
86.794,69.009,80.003,86.175,77.441,89.478,97.514,143.205,-19.932,137.671,71.325,-31.737,116.752,72.354,28.171,40.73,88.708,55.655,-26.675,39.014,74.607,-21.627
75.948,54.596,68.14,78.404,59.945,72.482,82.047,110.786,-31.183,120.115,56.397,-34.779,105.365,58.45,15.335,23.27,69.664,33.57,-37.407,21.044,60.188,-40.048
51.794,29.438,48.604,58.345,40.929,48.843,50.714,90.696,-56.255,101.552,28.164,-46.015,82.718,37.387,-2.611,7.366,51.151,12.532,-49.664,2.068,40.148,-58.963
54.304,34.019,52.142,62.898,44.475,53.918,59.373,108.023,-55.686,114.77,31.209,-42.895,82.123,41.96,-1.583,14.531,58.272,22.253,-41.93,10.775,46.256,-52.245
72.693,54.478,67.971,78.716,57.75,69.233,83.392,121.748,-39.749,127.463,50.134,-35.68,100.996,57.8,12.763,28.861,67.435,38.113,-33.691,28.182,59.529,-39.385
64.423,47.251,59.706,67.367,56.155,60.967,74.599,112.404,-50.468,111.454,43.424,-42.817,96.796,50.569,9.164,24.221,56.097,30.39,-43.904,19.957,50.248,-48.054
59.748,43.617,54.011,61.152,53.538,55.271,68.377,109.73,-58.102,105.195,39.282,-41.237,89.015,46.42,6.593,20.611,52.967,29.847,-42.323,17.376,47.636,-50.056
79.668,62.529,72.912,80.046,65.78,69.048,82.653,124.478,-42.674,123.021,53.587,-30.437,103.783,59.182,20.931,34.422,65.21,49.797,-26.911,36.314,65.007,-33.612
75.49,58.368,73.352,77.405,65.202,68.466,76.935,121.792,-48.267,120.336,48.41,-37.067,101.63,56.049,17.324,31.826,60.021,47.186,-34.057,30.642,63.405,-40.238
57.996,42.428,57.909,60.933,50.792,54.053,63.538,109.374,-60.514,107.92,37.091,-41.641,85.647,47.796,4.499,19.499,48.691,32.794,-46.318,11.144,52.071,-54.03
69.205,50.955,65.338,71.553,60.241,72.973,74.208,115.805,-34.328,118.133,50.024,-36.411,101.399,55.716,14.281,27.023,65.495,28.56,-36.167,24.28,59.639,-37.558
69.136,50.904,65.273,71.482,60.181,72.9,74.134,115.689,-34.293,118.015,49.974,-36.375,101.298,55.66,14.266,26.996,65.43,28.531,-36.131,24.255,59.579,-37.52
69.067,50.853,65.208,71.41,60.121,72.827,74.06,115.573,-34.259,117.897,49.924,-36.338,101.196,55.604,14.252,26.969,65.364,28.503,-36.095,24.231,59.519,-37.483
68.998,50.803,65.143,71.339,60.061,72.754,73.986,115.458,-34.225,117.779,49.875,-36.302,101.095,55.549,14.238,26.942,65.299,28.474,-36.059,24.207,59.46,-37.445
68.929,50.752,65.077,71.268,60.0,72.682,73.912,115.342,-34.19,117.661,49.825,-36.265,100.994,55.493,14.224,26.915,65.234,28.446,-36.023,24.183,59.401,-37.408
68.86,50.701,65.012,71.196,59.94,72.609,73.838,115.227,-34.156,117.544,49.775,-36.229,100.893,55.438,14.209,26.888,65.169,28.417,-35.987,24.159,59.341,-37.37
68.791,50.65,64.947,71.125,59.881,72.536,73.764,115.112,-34.122,117.426,49.725,-36.193,100.792,55.382,14.195,26.862,65.103,28.389,-35.951,24.134,59.282,-37.333
68.722,50.6,64.882,71.054,59.821,72.464,73.69,114.996,-34.088,117.309,49.675,-36.157,100.691,55.327,14.181,26.835,65.038,28.361,-35.915,24.11,59.222,-37.295
64.335,47.664,62.215,72.28,58.499,71.984,68.457,108.897,-22.641,104.69,46.825,-37.358,91.817,51.302,9.183,22.451,65.998,23.58,-36.639,22.494,65.919,-40.768
69.906,53.764,67.276,74.769,65.1,78.06,81.196,113.911,-19.032,115.344,50.364,-33.735,95.823,56.886,16.858,28.064,69.006,28.68,-26.868,25.033,74.05,-25.87
72.398,60.371,72.844,77.768,74.769,85.666,87.775,129.679,-9.279,129.061,60.56,-33.189,106.486,64.002,14.792,30.085,73.547,29.676,-27.354,27.57,79.099,-20.721
